ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
1560703,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,22,0.0,15,244219375624686,13,31.5,518.37109375,0.047700002789497375,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1560704,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,23,0.0,15,244219379253583,12,32.2,-195.56832885742188,0.052400000393390656,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1560704,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,26,0.0,15,244219375556205,12,32.1,255.28306579589844,0.046400003135204315,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1560704,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,31,0.0,15,244219365617909,454,18.1,651.4513549804688,13.834000587463379,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1560704,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,7,0.0,7183,244219366770216,9,35.3,261.892578125,0.048600003123283386,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1560705,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,19,0.0,7183,244219361413325,46,20.5,-415.81072998046875,0.7519999742507935,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1560705,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,21,0.0,7183,244219361334932,96,15.2,-562.4320068359375,1.8519999980926514,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1560705,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,27,0.0,7183,244219370695737,13,31.0,-171.8041534423828,0.05220000073313713,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1560705,1590724000000,,,-1263065028725180838,-0.36138248443603516,32.181818824028596,16.75177122781792,14.512967630019496,1,30,0.0,7183,244219368722304,16,29.3,355.8373718261719,0.050700001418590546,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1561701,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,14,0.0,207,82202385173525,16,29.0,87.53591918945312,0.23420000076293945,16,0.0,0.0,1.59806246E9,,,,0,,3,2.66
1561701,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,13,0.0,207,82202375786251,137,15.6,707.844482421875,5.329000473022461,16,0.0,0.0,1.60087501E9,,,,0,,3,2.66
1561702,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,15,0.0,207,82202379513949,21,26.7,-618.2973022460938,0.33970001339912415,16,0.0,0.0,1.602E9,,,,0,,3,2.66
1561702,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,5,0.0,207,82202375776568,9,35.8,-642.6569213867188,0.24410000443458557,16,0.0,0.0,1.60256256E9,,,,0,,3,2.66
1561702,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,3,0.0,207,82202378755693,14,30.7,471.7459716796875,0.25279998779296875,16,0.0,0.0,1.60481254E9,,,,0,,3,2.66
1561703,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,4,0.0,207,82202384429431,11,33.8,-150.5143280029297,0.2289000153541565,16,0.0,0.0,1.60537498E9,,,,0,,3,2.66
1561703,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,3,0.0,15,244220380296167,13,31.1,311.78936767578125,0.025200000032782555,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561703,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,4,0.0,15,244220380500129,46,20.9,-95.8414077758789,0.8464999794960022,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561703,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,6,0.0,15,244220368491265,35,22.8,-6.8029985427856445,0.7384999990463257,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561703,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,7,0.0,15,244220369470504,35,22.6,-506.61883544921875,0.7400000095367432,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561704,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,9,0.0,15,244220376434977,16,29.2,-389.4502258300781,0.050700001418590546,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561704,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,16,0.0,15,244220378129922,8,36.7,-161.49928283691406,0.04820000380277634,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561704,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,22,0.0,15,244220375622963,13,31.2,517.895263671875,0.047700002789497375,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561704,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,23,0.0,15,244220379254204,12,32.0,-195.4567108154297,0.052400000393390656,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561704,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,26,0.0,15,244220375555354,9,35.5,254.78915405273438,0.04410000145435333,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561705,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,31,0.0,15,244220365615736,547,18.1,651.4513549804688,15.334000587463379,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1561705,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,7,0.0,7183,244220366769342,9,35.4,261.4388427734375,0.048600003123283386,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1561705,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,19,0.0,7183,244220361414689,53,19.8,-415.60137939453125,0.8119999766349792,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1561705,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,21,0.0,7183,244220361336808,110,15.2,-562.4320068359375,3.3519999980926514,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1561705,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,27,0.0,7183,244220370696305,14,30.9,-172.1786346435547,0.052800003439188004,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1561706,1591724000000,,,-1263065028725180813,-0.04430961608886719,27.40640047704801,20.870998767396685,13.111229936400273,1,30,0.0,7183,244220368721116,14,30.1,355.4122009277344,0.049800001084804535,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1562696,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,14,0.0,207,82203385173206,19,27.1,87.3182373046875,0.24880000948905945,16,0.0,0.0,1.59806246E9,,,,0,,3,2.65
1562696,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,13,0.0,207,82203375783890,173,15.6,707.844482421875,6.829000473022461,16,0.0,0.0,1.60087501E9,,,,0,,3,2.65
1562696,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,15,0.0,207,82203379516015,17,28.7,-618.6268920898438,0.26180002093315125,16,0.0,0.0,1.602E9,,,,0,,3,2.65
1562696,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,5,0.0,207,82203375778706,17,28.9,-642.7291259765625,0.2558000087738037,16,0.0,0.0,1.60256256E9,,,,0,,3,2.65
1562696,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,3,0.0,207,82203378754114,13,31.8,471.6614074707031,0.25220000743865967,16,0.0,0.0,1.60481254E9,,,,0,,3,2.65
1562696,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,4,0.0,207,82203384429949,14,30.6,-151.78466796875,0.6225000023841858,16,0.0,0.0,1.60537498E9,,,,0,,3,2.65
1562697,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,3,0.0,15,244221380295122,17,28.8,311.6830139160156,0.0333000011742115,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562697,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,4,0.0,15,244221380500489,21,26.0,-95.14683532714844,0.5764999985694885,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562697,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,6,0.0,15,244221368491386,35,22.9,-6.146485328674316,0.7384999990463257,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562697,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,7,0.0,15,244221369472315,24,25.9,-506.61883544921875,0.5900000333786011,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562697,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,9,0.0,15,244221376436253,19,27.8,-389.61968994140625,0.06530000269412994,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562698,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,16,0.0,15,244221378130459,10,34.4,-161.54379272460938,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562698,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,22,0.0,15,244221375621229,16,29.3,517.7281494140625,0.04920000210404396,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562698,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,23,0.0,15,244221379254896,9,35.0,-195.6479034423828,0.05010000243782997,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562698,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,26,0.0,15,244221375554497,10,34.8,254.7907257080078,0.044600002467632294,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562698,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,31,0.0,15,244221365613563,651,18.1,651.4513549804688,16.834001541137695,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1562698,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,7,0.0,7183,244221366768468,11,33.8,261.31268310546875,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1562699,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,19,0.0,7183,244221361416087,53,19.0,-415.82025146484375,0.8119999766349792,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1562699,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,21,0.0,7183,244221361338684,133,15.2,-562.4320068359375,4.8520002365112305,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1562699,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,27,0.0,7183,244221370696876,13,31.4,-172.20382690429688,0.05220000073313713,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1562700,1592724000000,,,-1263065028725180800,-0.31871795654296875,28.65569149435032,18.894222030211363,13.436514861427042,1,30,0.0,7183,244221368719922,21,26.4,355.4366760253906,0.13520000874996185,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1563699,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,14,0.0,207,82204385172909,13,31.6,87.54840087890625,0.23270000517368317,16,0.0,0.0,1.59806246E9,,,,0,,3,2.65
1563699,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,13,0.0,207,82204375781529,218,15.6,707.844482421875,8.329000473022461,16,0.0,0.0,1.60087501E9,,,,0,,3,2.65
1563700,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,15,0.0,207,82204379518098,13,31.1,-618.78515625,0.6150000095367432,16,0.0,0.0,1.602E9,,,,0,,3,2.65
1563700,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,5,0.0,207,82204375780858,10,34.9,-642.8572998046875,0.24460001289844513,16,0.0,0.0,1.60256256E9,,,,0,,3,2.65
1563700,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,3,0.0,207,82204378752553,16,29.0,471.7277526855469,0.25369998812675476,16,0.0,0.0,1.60481254E9,,,,0,,3,2.65
1563700,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,4,0.0,207,82204384430432,16,29.8,-151.33648681640625,0.6624999642372131,16,0.0,0.0,1.60537498E9,,,,0,,3,2.65
1563700,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,3,0.0,15,244222380294085,17,28.4,311.8622741699219,0.0333000011742115,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563701,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,4,0.0,15,244222380500800,27,24.7,-95.3276138305664,0.6165000200271606,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563701,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,6,0.0,15,244222368491366,53,19.3,-6.346294403076172,1.0084999799728394,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563701,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,7,0.0,15,244222369473978,35,22.7,-506.59033203125,0.7400000095367432,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563701,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,9,0.0,15,244222376437521,21,26.0,-389.5222473144531,0.13520000874996185,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563701,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,16,0.0,15,244222378130983,10,34.6,-161.43626403808594,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563702,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,22,0.0,15,244222375619508,16,29.7,517.7855834960938,0.04920000210404396,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563702,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,23,0.0,15,244222379255570,16,29.4,-195.79232788085938,0.0552000030875206,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563702,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,26,0.0,15,244222375553655,9,35.2,254.88815307617188,0.04410000145435333,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563702,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,31,0.0,15,244222365611390,765,18.1,651.4513549804688,18.334001541137695,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1563702,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,7,0.0,7183,244222366767595,11,33.0,261.3461608886719,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1563703,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,19,0.0,7183,244222361417435,80,16.1,-417.3520812988281,1.0220000743865967,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1563703,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,21,0.0,7183,244222361340602,131,13.9,-562.0228271484375,2.7820000648498535,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1563703,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,27,0.0,7183,244222370697470,24,25.1,-172.12425231933594,0.40880000591278076,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1563703,1593724000000,,,-1263065028725180785,-0.5218648910522461,25.694225769257173,17.55623865496214,11.141041288596696,1,30,0.0,7183,244222368718747,12,32.0,355.4554443359375,0.0479000024497509,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1564698,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,14,0.0,207,82205385172588,11,33.2,87.70109558105469,0.23040001094341278,16,0.0,0.0,1.59806246E9,,,,0,,3,2.64
1564698,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,13,0.0,207,82205375779128,123,15.9,709.8856811523438,4.578999996185303,16,0.0,0.0,1.60087501E9,,,,0,,3,2.64
1564698,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,15,0.0,207,82205379520177,17,28.8,-618.5231323242188,0.7250000238418579,16,0.0,0.0,1.602E9,,,,0,,3,2.64
1564698,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,5,0.0,207,82205375783018,11,33.9,-642.9317626953125,0.24540001153945923,16,0.0,0.0,1.60256256E9,,,,0,,3,2.64
1564699,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,3,0.0,207,82205378751024,31,23.0,471.32696533203125,0.953499972820282,16,0.0,0.0,1.60481254E9,,,,0,,3,2.64
1564699,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,4,0.0,207,82205384430931,11,33.0,-151.19190979003906,0.2289000153541565,16,0.0,0.0,1.60537498E9,,,,0,,3,2.64
1564699,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,3,0.0,15,244223380293027,14,30.0,311.8288269042969,0.025800000876188278,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564699,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,4,0.0,15,244223380501156,16,29.4,-95.3544692993164,0.02670000120997429,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564699,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,6,0.0,15,244223368491368,21,26.3,-5.841381549835205,0.12319999933242798,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564700,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,7,0.0,15,244223369475585,35,22.7,-507.3704833984375,0.7400000095367432,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564700,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,9,0.0,15,244223376438842,19,27.8,-390.3498840332031,0.06530000269412994,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564700,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,16,0.0,15,244223378131529,11,33.1,-161.30743408203125,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564701,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,22,0.0,15,244223375617765,12,32.9,517.80078125,0.046400003135204315,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564701,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,23,0.0,15,244223379256202,9,35.1,-195.63943481445312,0.05010000243782997,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564701,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,26,0.0,15,244223375552809,8,36.9,254.95672607421875,0.04370000213384628,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564701,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,31,0.0,15,244223365609217,889,18.1,651.4513549804688,19.834001541137695,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1564702,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,7,0.0,7183,244223366766722,12,32.1,261.47454833984375,0.05090000107884407,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1564702,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,19,0.0,7183,244223361418894,46,20.1,-416.46722412109375,0.7519999742507935,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1564702,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,21,0.0,7183,244223361342553,80,16.7,-560.4910278320312,1.0220000743865967,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1564702,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,27,0.0,7183,244223370698040,17,28.2,-172.07962036132812,0.06030000001192093,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1564702,1594724000000,,,-1263065028725180770,-0.7399129867553711,27.401863917475566,17.30339885477129,12.866582302882694,1,30,0.0,7183,244223368717557,12,32.7,355.5096740722656,0.0479000024497509,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1565698,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,14,0.0,207,82206385172315,11,33.4,88.25658416748047,0.23040001094341278,16,0.0,0.0,1.59806246E9,,,,0,,3,2.67
1565698,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,13,0.0,207,82206375776794,61,18.2,711.8145751953125,1.2990000247955322,16,0.0,0.0,1.60087501E9,,,,0,,3,2.67
1565698,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,15,0.0,207,82206379522238,16,29.8,-617.717041015625,0.25519999861717224,16,0.0,0.0,1.602E9,,,,0,,3,2.67
1565698,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,5,0.0,207,82206375785189,11,33.5,-642.5292358398438,0.24540001153945923,16,0.0,0.0,1.60256256E9,,,,0,,3,2.67
1565698,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,3,0.0,207,82206378749377,13,31.0,472.4571533203125,0.6134999990463257,16,0.0,0.0,1.60481254E9,,,,0,,3,2.67
1565699,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,4,0.0,207,82206384431451,14,30.4,-151.0481414794922,0.23180000483989716,16,0.0,0.0,1.60537498E9,,,,0,,3,2.67
1565699,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,3,0.0,15,244224380292008,12,32.3,312.39410400390625,0.023900000378489494,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565699,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,4,0.0,15,244224380501479,14,30.2,-94.82644653320312,0.025800000876188278,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565699,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,6,0.0,15,244224368491370,24,25.8,-5.385989665985107,0.3937999904155731,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565699,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,7,0.0,15,244224369477324,40,21.6,-506.0003967285156,0.800000011920929,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565700,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,9,0.0,15,244224376440135,17,28.2,-389.2980041503906,0.05730000138282776,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565700,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,16,0.0,15,244224378132067,9,35.2,-160.91986083984375,0.048600003123283386,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565700,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,22,0.0,15,244224375616055,14,30.4,518.2611083984375,0.04830000177025795,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565700,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,23,0.0,15,244224379256833,8,36.3,-195.3379669189453,0.04970000311732292,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565700,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,26,0.0,15,244224375551946,9,35.9,255.30404663085938,0.04410000145435333,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1565700,1595724000000,,,-1263065028725180753,-0.15654277801513672,26.950545361614786,16.43756612670067,11.531627349213103,1,31,0.0,15,244224365607044,1023,18.1,651.4513549804688,21.334001541137695,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
